mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS006	E	  48851	20030422	073229			-51.3	-101.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		162	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48850	20030422	073224			-51.3	-101.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		162	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48849	20030422	073220			-51.4	-102.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		163	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48848	20030422	073215			-51.4	-102.8	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		164	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48847	20030422	073210			-51.5	-103.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		165	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48846	20030422	073206			-51.5	-103.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		165	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48845	20030422	073201			-51.5	-104.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		166	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48844	20030422	073157			-51.6	-104.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		167	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48843	20030422	073152			-51.6	-105.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		167	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48842	20030422	073147			-51.6	-105.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		168	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48841	20030422	073143			-51.6	-106.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		169	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48840	20030422	073138			-51.7	-106.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		170	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48839	20030422	073134			-51.7	-106.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		170	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48838	20030422	073129			-51.7	-107.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		171	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48837	20030422	073124			-51.7	-107.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		172	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48836	20030422	073120			-51.7	-108.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		172	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48835	20030422	073115			-51.8	-108.8	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		173	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48834	20030422	073111			-51.8	-109.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		174	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48833	20030422	073106			-51.8	-109.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		175	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48832	20030422	073101			-51.8	-110.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		176	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48831	20030422	073057			-51.8	-110.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		176	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48830	20030422	073052			-51.8	-111.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		177	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48829	20030422	073047			-51.8	-111.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		178	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48828	20030422	073043			-51.8	-112.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		178	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48827	20030422	073038			-51.8	-112.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		179	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48826	20030422	073034			-51.8	-112.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		180	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48825	20030422	073029			-51.8	-113.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		181	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48824	20030422	073024			-51.8	-113.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		181	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48823	20030422	073020			-51.8	-114.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		182	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48822	20030422	073015			-51.7	-114.8	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		183	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48821	20030422	073011			-51.7	-115.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS		HO		184	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48820	20030422	073006			-51.7	-115.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		184	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48819	20030422	073001			-51.7	-116.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		185	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48818	20030422	072957			-51.7	-116.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		186	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48817	20030422	072952			-51.7	-117.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		187	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48816	20030422	072948			-51.6	-117.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		187	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48815	20030422	072943			-51.6	-118.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		188	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48814	20030422	072938			-51.6	-118.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		189	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48813	20030422	072934			-51.6	-118.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		189	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48812	20030422	072929			-51.5	-119.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		190	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48811	20030422	072925			-51.5	-119.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		191	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48810	20030422	072920			-51.5	-120.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		192	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48809	20030422	072915			-51.4	-120.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		192	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48808	20030422	072911			-51.4	-121.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		193	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48807	20030422	072906			-51.3	-121.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		194	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48806	20030422	072902			-51.3	-122.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		194	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48805	20030422	072857			-51.3	-122.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		195	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48804	20030422	072852			-51.2	-123.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		196	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48803	20030422	072848			-51.2	-123.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		197	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48802	20030422	072843			-51.1	-123.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		197	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48801	20030422	072839			-51.1	-124.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		198	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48800	20030422	072834			-51.0	-124.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		199	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48799	20030422	072829			-50.9	-125.2	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		200	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48798	20030422	072825			-50.9	-125.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		200	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48797	20030422	072820			-50.8	-126.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		201	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48796	20030422	072816			-50.8	-126.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		202	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48795	20030422	072811			-50.7	-126.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		202	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48794	20030422	072806			-50.6	-127.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		203	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48793	20030422	072802			-50.6	-127.8	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		204	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48792	20030422	072749			-50.4	-129.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		206	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48791	20030422	072745			-50.3	-129.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		206	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48709	20030421	143716			-50.9	160.1	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		151	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48708	20030421	143712			-51.0	159.7	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		151	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48707	20030421	143707			-51.0	159.2	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		152	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48706	20030421	143702			-51.1	158.7	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		153	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48705	20030421	143658			-51.1	158.3	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		153	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48704	20030421	143653			-51.2	157.8	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		154	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48703	20030421	143649			-51.2	157.4	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		155	-48	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48702	20030421	143644			-51.3	156.9	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		155	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48701	20030421	143639			-51.3	156.5	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		156	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48700	20030421	143635			-51.4	156.1	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		157	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48699	20030421	143630			-51.4	155.6	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		157	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48698	20030421	143626			-51.4	155.2	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		158	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48697	20030421	143621			-51.5	154.7	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		159	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48696	20030421	143616			-51.5	154.2	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		160	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48695	20030421	143612			-51.5	153.8	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		160	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48694	20030421	143607			-51.6	153.3	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		161	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48693	20030421	143603			-51.6	152.9	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		162	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48692	20030421	143558			-51.6	152.4	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		162	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48691	20030421	143553			-51.7	151.9	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		163	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48690	20030421	143549			-51.7	151.5	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		164	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48689	20030421	143544			-51.7	151.0	216	28	AURORA	AURORA AUSTRALIS, STARS		HO		164	-49	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48654	20030421	143303			-51.2	135.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		190	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48653	20030421	143258			-51.1	134.5	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		191	-51	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48652	20030421	143254			-51.1	134.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		191	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48651	20030421	143249			-51.0	133.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		192	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48650	20030421	143245			-51.0	133.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		193	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48649	20030421	143240			-50.9	132.8	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		194	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48648	20030421	143235			-50.8	132.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		194	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48647	20030421	143231			-50.8	131.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		195	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48646	20030421	143226			-50.7	131.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		196	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48645	20030421	143222			-50.7	131.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		196	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48644	20030421	143217			-50.6	130.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		197	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48643	20030421	143212			-50.5	130.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		198	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48642	20030421	143208			-50.5	129.7	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		198	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48641	20030421	143203			-50.4	129.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		199	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48640	20030421	143159			-50.3	128.9	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		200	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48639	20030421	143154			-50.2	128.4	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		201	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48638	20030421	143149			-50.2	128.0	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		201	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48637	20030421	143145			-50.1	127.6	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		202	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48636	20030421	143140			-50.0	127.1	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		203	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48635	20030421	143136			-49.9	126.8	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		203	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
ISS006	E	  48634	20030421	143131			-49.9	126.3	216	28	ASTRONOMICAL OBJECTS	STARS, AURORA AUSTRALIS	0	HO		204	-50	Kodak DCS760c Electronic Still Camera	3060E: 3060 x 2036 pixel CCD, RGBG array				CatalogedWithoutCenterPoint
