mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS030	E	  53869	20120126	113619			44.9	-129.8	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-47	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53868	20120126	113618			44.8	-129.9	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-47	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53867	20120126	113617			44.8	-129.9	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-47	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53866	20120126	113616			44.8	-130.0	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-47	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53865	20120126	113615			44.7	-130.1	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-47	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53864	20120126	113614			44.7	-130.2	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-47	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53863	20120126	113613			44.7	-130.3	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53862	20120126	113612			44.6	-130.3	209	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53861	20120126	113611			44.6	-130.4	208	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53860	20120126	113610			44.6	-130.5	208	28	CANADA-BC	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53859	20120126	113609			44.5	-130.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53858	20120126	113608			44.5	-130.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53857	20120126	113607			44.5	-130.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53856	20120126	113606			44.5	-130.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53855	20120126	113605			44.4	-130.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53854	20120126	113604			44.4	-130.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53853	20120126	113603			44.4	-131.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53852	20120126	113602			44.3	-131.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53851	20120126	113601			44.3	-131.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		66	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53850	20120126	113600			44.3	-131.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53849	20120126	113559			44.2	-131.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-48	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53848	20120126	113558			44.2	-131.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53847	20120126	113557			44.2	-131.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53846	20120126	113556			44.1	-131.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53845	20120126	113555			44.1	-131.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53844	20120126	113554			44.1	-131.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53843	20120126	113553			44.0	-131.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53842	20120126	113552			44.0	-131.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53841	20120126	113551			44.0	-131.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53840	20120126	113550			43.9	-132.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53839	20120126	113549			43.9	-132.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53838	20120126	113548			43.9	-132.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53837	20120126	113547			43.8	-132.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53836	20120126	113546			43.8	-132.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53835	20120126	113545			43.8	-132.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53834	20120126	113544			43.7	-132.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53833	20120126	113543			43.7	-132.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-49	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53832	20120126	113542			43.7	-132.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53831	20120126	113541			43.6	-132.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53830	20120126	113540			43.6	-132.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53829	20120126	113539			43.6	-132.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		65	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53828	20120126	113538			43.5	-132.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53827	20120126	113537			43.5	-132.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53826	20120126	113536			43.5	-133.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53825	20120126	113535			43.4	-133.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53824	20120126	113534			43.4	-133.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53823	20120126	113533			43.4	-133.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53822	20120126	113532			43.3	-133.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53821	20120126	113531			43.3	-133.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53820	20120126	113530			43.3	-133.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53819	20120126	113529			43.2	-133.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53818	20120126	113528			43.2	-133.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-50	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53817	20120126	113527			43.1	-133.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53816	20120126	113526			43.1	-133.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53815	20120126	113525			43.1	-133.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53814	20120126	113524			43.0	-133.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53813	20120126	113523			43.0	-133.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53812	20120126	113522			43.0	-134.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53811	20120126	113521			42.9	-134.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53810	20120126	113520			42.9	-134.1	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53809	20120126	113519			42.9	-134.2	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53808	20120126	113518			42.8	-134.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53807	20120126	113517			42.8	-134.3	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53806	20120126	113516			42.8	-134.4	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53805	20120126	113515			42.7	-134.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		64	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53804	20120126	113514			42.7	-134.5	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53803	20120126	113513			42.7	-134.6	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53802	20120126	113512			42.6	-134.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-51	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53801	20120126	113511			42.6	-134.7	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53800	20120126	113510			42.6	-134.8	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53799	20120126	113509			42.5	-134.9	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53798	20120126	113508			42.5	-135.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS030	E	  53797	20120126	113507			42.4	-135.0	208	28	PACIFIC OCEAN	PAN- AURORA BOREALIS, VANCOUVER AT NIGHT, SEATTLE, AIRGLOW	0	HO		63	-52	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
